motivo viaje,hora inicio,latitud origen,latitud destino,longitud origen,longitud destino,duracion viaje,dia habil,troncal origen,troncal destino
Volver a casa,20:42:00,4.63811,4.60519,-74.07794,-74.19248,01:00:00,1,E,G
Trabajar,05:37:00,4.54523,4.61988,-74.09297,-74.15154,00:29:00,1,H,F
Volver a casa,15:46:00,4.61988,4.54523,-74.15154,-74.09297,01:32:00,1,F,H
Compras,09:15:00,4.5456900000000005,4.64968,-74.09293000000001,-74.06458,01:36:00,1,H,E
Volver a casa,11:26:15,4.64968,4.5456900000000005,-74.06458,-74.09293000000001,01:36:00,1,E,H
Compras,09:15:00,4.5454,4.6527199999999995,-74.0912,-74.06549,01:37:00,1,H,E
Volver a casa,11:26:15,4.6527199999999995,4.5449,-74.06549,-74.09319,01:37:00,1,E,H
Trabajar,07:00:00,4.6139,4.633830000000001,-74.07735,-74.10208,01:00:00,1,J,K
Volver a casa,17:30:00,4.633830000000001,4.6139,-74.10208,-74.07735,01:00:00,1,K,J
Estudiar,11:00:00,4.61544,4.63583,-74.07893,-74.06524,00:30:00,1,J,A
Volver a casa,12:07:30,4.63583,4.6139,-74.06524,-74.07735,00:40:00,1,A,J
Trabajar,05:00:00,4.50252,4.77102,-74.11355,-74.04276999999999,02:30:00,1,H,B
Ir a ver a alguien,19:30:00,4.77102,4.50252,-74.04276999999999,-74.11355,03:00:00,1,B,H
Tramites,07:30:00,4.49717,4.65125,-74.10549,-74.06213000000001,02:30:00,1,H,E
Volver a casa,13:00:00,4.60225,4.49717,-74.07679,-74.10549,01:56:00,1,J,H
Otra cosa,10:23:00,4.49717,4.58406,-74.10549,-74.07598,01:31:00,1,H,L
Volver a casa,13:08:00,4.58406,4.49717,-74.07598,-74.10549,01:31:00,1,L,H
Otra cosa,10:24:00,4.49717,4.58933,-74.10549,-74.08485999999999,01:32:00,1,H,L
Volver a casa,13:09:00,4.58933,4.49717,-74.08485999999999,-74.10549,01:32:00,1,L,H
Otra cosa,14:00:00,4.50789,4.61503,-74.09955,-74.08695,00:40:00,1,H,J
Otra cosa,15:30:00,4.61503,4.70972,-74.08695,-74.04094,01:00:00,1,J,B
Volver a casa,18:00:00,4.70972,4.50789,-74.04094,-74.09955,01:10:00,1,B,H
Trabajar,05:30:00,4.5084800000000005,4.73703,-74.1118,-74.08259,03:00:00,1,H,C
Otra cosa,15:42:00,4.5105699999999995,4.58871,-74.10299,-74.07342,00:28:00,1,H,L
Volver a casa,18:27:00,4.58871,4.5105699999999995,-74.07342,-74.10299,00:28:00,1,L,H
Tramites,13:10:00,4.613569999999999,4.70295,-74.06954,-74.07089,01:50:00,1,J,C
Volver a casa,16:46:00,4.70295,4.58828,-74.07089,-74.1401,01:50:00,1,C,G
Trabajar,07:00:00,4.66079,4.67438,-74.04621999999999,-74.06866,00:40:00,1,A,D
Volver a casa,17:10:00,4.67438,4.6197099999999995,-74.06866,-74.08536,00:40:00,1,D,J
Recibir atencion en salud,09:00:00,4.53439,4.59521,-74.11104,-74.13516,01:00:00,1,H,G
Volver a casa,12:00:00,4.53439,4.53439,-74.11104,-74.11104,00:30:00,1,H,H
Volver a casa,16:00:00,4.66596,4.53439,-74.04642,-74.11104,01:50:00,1,A,H
Recreacion,05:50:00,4.53439,4.68736,-74.11104,-74.05861999999999,02:00:00,1,H,D
Volver a casa,08:15:00,4.68736,4.53439,-74.05861999999999,-74.11104,01:54:00,1,D,H
Trabajar,05:30:00,4.62954,4.62986,-74.08065,-74.06681,02:30:00,1,A,A
Volver a casa,15:36:00,4.62986,4.62954,-74.06681,-74.08065,00:50:00,1,A,A
Ir a ver a alguien,07:30:00,4.58636,4.60467,-74.12065,-74.08969,00:50:00,1,G,L
Volver a casa,08:21:20,4.60467,4.58628,-74.08969,-74.12085,00:39:50,1,L,G
Trabajar,05:40:00,4.5949800000000005,4.65802,-74.14222,-74.05966,01:20:00,1,G,E
Tramites,10:30:00,4.65802,4.5949800000000005,-74.05966,-74.14222,01:00:00,1,E,G
Otra cosa,11:53:00,4.50979,4.57416,-74.1058,-74.12348,00:22:00,1,H,H
Volver a casa,14:38:00,4.57416,4.50979,-74.12348,-74.1058,00:22:00,1,H,H
Recreacion,05:50:00,4.53453,4.59304,-74.11104,-74.08493,02:00:00,1,H,L
Volver a casa,08:15:00,4.59304,4.53453,-74.08493,-74.11104,00:21:00,1,L,H
Asuntos de Trabajo,07:22:00,4.6512199999999995,4.59777,-74.06222,-74.07441,01:13:00,1,E,J
Volver a casa,09:22:35,4.59777,4.53302,-74.07441,-74.11718,00:45:13,1,J,H
Ir a ver a alguien,07:30:00,4.58341,4.60467,-74.12228,-74.08969,00:50:00,1,H,L
Volver a casa,08:21:20,4.60467,4.58341,-74.08969,-74.12228,00:39:50,1,L,H
Trabajar,05:00:00,4.557519999999999,4.60139,-74.12427,-74.0672,00:40:00,1,H,J
Volver a casa,13:45:00,4.60139,4.557519999999999,-74.0672,-74.12427,00:24:00,1,J,H
Trabajar,07:00:00,4.557519999999999,4.6141,-74.12427,-74.09166,01:30:00,1,H,J
Volver a casa,12:00:00,4.6141,4.557519999999999,-74.09166,-74.12427,01:30:00,1,J,H
Estudiar,17:30:00,4.55556,4.59826,-74.12205,-74.0753,00:30:00,1,H,J
Volver a casa,22:00:00,4.59826,4.55556,-74.0753,-74.12205,01:00:00,1,J,H
Trabajar,06:00:00,4.5850800000000005,4.69325,-74.12063,-74.13518,01:30:00,0,G,D
Volver a casa,13:07:30,4.69325,4.5850800000000005,-74.13518,-74.12063,01:44:30,0,D,G
Trabajar,06:10:00,4.58845,4.63871,-74.13721,-74.05904,01:31:00,1,G,A
Volver a casa,17:52:00,4.63871,4.58845,-74.05904,-74.13721,01:31:00,1,A,G
Trabajar,06:10:00,4.58845,4.6327300000000005,-74.13721,-74.06871,01:20:00,1,G,A
Volver a casa,12:22:50,4.6327300000000005,4.58845,-74.06871,-74.13721,00:27:00,1,A,G
Trabajar,12:00:00,4.58786,4.60511,-74.13964,-74.09917,01:30:00,1,G,L
Volver a casa,19:02:30,4.60511,4.58786,-74.09917,-74.13964,01:44:30,1,L,G
Trabajar,06:30:00,4.724819999999999,4.7466099999999996,-74.09721,-74.03979,00:30:00,1,C,B
Volver a casa,14:46:00,4.7466099999999996,4.72431,-74.03979,-74.09795,00:45:30,1,B,C
Estudiar,16:30:00,4.62825,4.62788,-74.17115,-74.07075999999999,00:46:00,1,G,A
Volver a casa,20:00:00,4.62788,4.60883,-74.07075999999999,-74.17211999999999,01:50:00,1,A,G
Tramites,07:00:00,4.624140000000001,4.62516,-74.08371,-74.08100999999999,00:18:00,1,A,A
Trabajar,06:10:00,4.58697,4.63489,-74.13819000000001,-74.07188000000001,01:20:00,1,G,A
Volver a casa,12:22:50,4.63489,4.58825,-74.07188000000001,-74.13799,00:27:00,1,A,G
Trabajar,07:00:00,4.58818,4.70788,-74.13969,-74.05985,01:30:00,1,G,B
Volver a casa,15:27:00,4.70788,4.58818,-74.05985,-74.13969,01:48:00,1,B,G
Tramites,12:10:00,4.6348400000000005,4.63094,-74.19606,-74.06794000000001,01:43:00,1,G,A
Volver a casa,17:43:00,4.63094,4.6348400000000005,-74.06794000000001,-74.19606,01:43:00,1,A,G
Estudiar,05:14:00,4.6349599999999995,4.6117099999999995,-74.19629,-74.07233000000001,02:00:00,1,G,J
Asuntos de Trabajo,10:57:00,4.635680000000001,4.60365,-74.19745999999999,-74.07464,01:42:00,1,G,J
Volver a casa,17:02:00,4.60365,4.635680000000001,-74.07464,-74.19745999999999,01:01:00,1,J,G
Trabajar,07:12:00,4.63581,4.64976,-74.19753,-74.05516999999999,00:53:00,1,G,A
Trabajar,07:12:00,4.63526,4.64976,-74.19823000000001,-74.05516999999999,00:53:00,1,G,A
Estudiar,11:30:00,4.65189,5.0252099999999995,-74.06305,-74.0011,02:06:00,1,E,B
Tramites,08:00:00,4.74739,4.615530000000001,-74.05769000000001,-74.07268,01:30:00,1,B,J
Volver a casa,11:30:00,4.615530000000001,4.74739,-74.07268,-74.05769000000001,01:30:00,1,J,B
Tramites,08:20:00,4.74739,4.615530000000001,-74.05769000000001,-74.07268,01:10:00,1,B,J
Volver a casa,13:00:00,4.615530000000001,4.74739,-74.07268,-74.05769000000001,01:44:00,1,J,B
Trabajar,08:00:00,4.74739,4.62202,-74.05769000000001,-74.07732,02:00:00,1,B,A
Volver a casa,14:00:00,4.62202,4.74739,-74.07732,-74.05769000000001,03:00:00,1,A,B
Trabajar,07:30:00,4.62033,4.68736,-74.08117,-74.05861999999999,00:30:00,1,A,D
Volver a casa,13:01:00,4.68736,4.62033,-74.05861999999999,-74.08117,01:10:30,1,D,A
Trabajar,07:30:00,4.62033,4.68971,-74.08117,-74.0541,00:24:00,1,A,B
Volver a casa,14:32:50,4.68971,4.62033,-74.0541,-74.08117,00:24:00,1,B,A
Trabajar,07:00:00,4.68023,4.64711,-74.06466,-74.16486,01:00:00,1,D,F
Volver a casa,14:21:00,4.64711,4.61482,-74.16486,-74.07933,02:10:00,1,F,J
Recibir atencion en salud,08:00:00,4.59304,4.59304,-74.08493,-74.08493,00:30:00,1,L,L
Volver a casa,09:37:30,4.59304,4.61522,-74.08493,-74.07885,00:20:00,1,L,J
Trabajar,08:00:00,4.74211,4.7523599999999995,-74.11650999999999,-74.04536,01:31:00,1,C,B
Volver a casa,13:34:00,4.7523599999999995,4.74211,-74.04536,-74.11650999999999,00:53:00,1,B,C
Compras,10:00:00,4.59478,4.59777,-74.06979,-74.07441,00:30:00,1,J,J
Volver a casa,14:03:00,4.59777,4.74411,-74.07441,-74.10895,01:27:00,1,J,C
Estudiar,05:45:00,4.74346,4.60228,-74.10746,-74.06628,01:55:00,1,C,J
Volver a casa,13:00:00,4.60228,4.74421,-74.06628,-74.10902,01:30:00,1,J,C
Trabajar,06:10:00,4.58871,4.6948,-74.07342,-74.06273,01:36:00,1,L,B
Volver a casa,17:01:00,4.6948,4.74365,-74.06273,-74.10906999999999,01:30:00,1,B,C
Trabajar,05:25:00,4.74196,4.5816,-74.11225999999999,-74.10809,01:50:00,1,C,H
Volver a casa,17:00:00,4.5816,4.74196,-74.10809,-74.11225999999999,02:20:00,1,H,C
Trabajar,05:00:00,4.60396,4.60044,-74.18999000000001,-74.06943000000001,01:40:00,1,G,J
Volver a casa,17:00:00,4.60044,4.60396,-74.06943000000001,-74.18999000000001,01:30:00,1,J,G
Otra cosa,09:17:00,4.6531199999999995,4.74872,-74.0909,-74.05075,01:35:00,1,K,B
Volver a casa,18:00:00,4.74872,4.6531199999999995,-74.05075,-74.0909,02:15:00,1,B,K
Ir a ver a alguien,07:00:00,4.4922,4.6277,-74.10518,-74.08119,02:15:00,1,H,A
Otra cosa,09:18:00,4.6531199999999995,4.71145,-74.0909,-74.07009000000001,00:21:00,1,K,C
Trabajar,06:20:00,4.62336,4.68971,-74.15744000000001,-74.0541,01:10:00,1,F,B
Volver a casa,19:20:00,4.68971,4.62336,-74.0541,-74.15744000000001,01:10:00,1,B,F
Trabajar,06:30:00,4.50135,4.699669999999999,-74.11766999999999,-74.05023,01:10:00,1,H,B
Volver a casa,16:30:00,4.699669999999999,4.50135,-74.05023,-74.11766999999999,01:10:00,1,B,H
Estudiar,17:00:00,4.65038,4.64982,-74.05462,-74.06571,00:18:00,1,A,E
Trabajar,16:00:00,4.50135,4.67438,-74.11766999999999,-74.06866,01:01:00,1,H,D
Volver a casa,19:45:00,4.67438,4.50135,-74.06866,-74.11766999999999,02:00:00,1,D,H
Trabajar,07:00:00,4.5311699999999995,4.61453,-74.10648,-74.08362,01:30:00,1,H,J
Volver a casa,18:30:00,4.61453,4.5311699999999995,-74.08362,-74.10648,02:00:00,1,J,H
Trabajar,04:45:00,4.56307,4.66616,-74.09884,-74.11975,02:15:00,1,H,K
Volver a casa,16:30:00,4.66616,4.56307,-74.11975,-74.09913,01:30:00,1,K,H
Trabajar,19:00:00,4.56292,4.61135,-74.09911,-74.06985,00:40:00,1,H,J
Volver a casa,22:40:00,4.61135,4.56292,-74.06985,-74.09911,00:40:00,1,J,H
Trabajar,05:45:00,4.6549,4.65359,-74.05546,-74.05587,00:45:00,1,A,A
Volver a casa,16:00:00,4.65359,4.562880000000001,-74.05587,-74.09904,01:15:00,1,A,H
Trabajar,07:20:00,4.56269,4.6285099999999995,-74.09864,-74.09063,01:10:00,1,H,K
Trabajar,06:30:00,4.56228,4.7578,-74.09900999999999,-74.05203,01:45:00,1,H,B
Volver a casa,18:00:00,4.7578,4.562790000000001,-74.05203,-74.09936,02:00:00,1,B,H
Trabajar,05:22:00,4.63405,4.66632,-74.19484,-74.05918,03:00:00,1,G,E
Volver a casa,08:30:00,4.66632,4.63405,-74.05918,-74.19484,01:46:00,1,E,G
Estudiar,05:32:00,4.63405,4.60134,-74.19484,-74.07274,02:00:00,1,G,J
Volver a casa,08:32:32,4.60134,4.63405,-74.07274,-74.19484,00:50:00,1,J,G
Trabajar,13:09:00,4.62634,4.62611,-74.09375,-74.09099,01:01:00,1,K,K
Volver a casa,20:36:10,4.62611,4.63531,-74.09099,-74.19809000000001,00:55:01,1,K,G
Recibir atencion en salud,10:14:00,4.63606,4.68154,-74.19678,-74.0631,01:02:00,1,G,D
Volver a casa,13:46:14,4.68154,4.63606,-74.0631,-74.19678,01:50:00,1,D,G
Trabajar,06:30:00,4.7563,4.72734,-74.11273,-74.11712,01:00:00,1,C,C
Volver a casa,17:00:00,4.72734,4.75839,-74.11712,-74.10497,01:00:00,1,C,C
Trabajar,11:00:00,4.7586699999999995,4.7468699999999995,-74.10547,-74.0892,01:00:00,1,C,C
Volver a casa,12:15:00,4.7468699999999995,4.7586699999999995,-74.0892,-74.10547,01:15:00,1,C,C
Trabajar,05:00:00,4.7597,4.61016,-74.10655,-74.10157,01:07:00,1,C,L
Volver a casa,11:10:00,4.61016,4.75919,-74.10157,-74.10484,00:59:00,1,L,C
Trabajar,06:00:00,4.7563,4.654059999999999,-74.11273,-74.07638,01:20:00,1,C,E
Volver a casa,14:00:00,4.654059999999999,4.75919,-74.07638,-74.10484,01:30:00,1,E,C
Tramites,08:30:00,4.7589,4.61245,-74.1048,-74.08668,01:20:00,1,C,J
Volver a casa,16:31:00,4.61245,4.7589,-74.08668,-74.1048,01:00:00,1,J,C
Trabajar,05:30:00,4.74995,4.67015,-74.11546,-74.05524,03:00:00,1,C,D
Volver a casa,17:00:00,4.67015,4.75194,-74.05524,-74.11648000000001,03:00:00,1,D,C
Trabajar,07:00:00,4.65041,4.6522,-74.10601,-74.10948,02:29:00,0,K,K
Volver a casa,14:01:29,4.6522,4.73916,-74.10948,-74.09824,02:56:29,0,K,C
Trabajar,12:00:00,4.62539,4.6218900000000005,-74.08553,-74.08775,00:50:00,1,A,A
Volver a casa,19:30:00,4.6218900000000005,4.59777,-74.08775,-74.08881,00:50:00,1,A,L
Tramites,14:00:00,4.59614,4.61645,-74.08926,-74.0812,00:15:00,1,L,J
Volver a casa,17:07:00,4.61645,4.59614,-74.0812,-74.08926,00:53:00,1,J,L
Tramites,14:00:00,4.59614,4.61597,-74.08926,-74.08219,00:15:00,1,L,J
Volver a casa,18:00:00,4.61597,4.59614,-74.08219,-74.08926,00:15:00,1,J,L
Ir a ver a alguien,08:30:00,4.63425,4.53471,-74.19303000000001,-74.10999,02:30:00,0,G,H
Volver a casa,11:21:00,4.53471,4.63425,-74.10999,-74.19303000000001,01:50:00,0,H,G
Otra cosa,08:30:00,4.63425,4.6094,-74.19303000000001,-74.07699000000001,02:30:00,0,G,J
Volver a casa,12:31:00,4.6094,4.63425,-74.07699000000001,-74.19303000000001,00:50:00,0,J,G
Estudiar,07:15:00,4.63425,4.634580000000001,-74.19303000000001,-74.07951,01:45:00,0,G,E
Volver a casa,10:46:00,4.634580000000001,4.63425,-74.07951,-74.19303000000001,01:45:45,0,E,G
Tramites,08:00:00,4.54593,4.70364,-74.11206,-74.05241,01:45:00,1,H,B
Volver a casa,10:28:30,4.70364,4.54593,-74.05241,-74.11206,01:56:00,1,B,H
Trabajar,08:30:00,4.54853,4.68002,-74.11506,-74.1185,01:28:00,1,H,D
Volver a casa,17:00:00,4.68002,4.54853,-74.1185,-74.11506,01:00:00,1,D,H
Recibir atencion en salud,13:00:00,4.54786,4.63579,-74.1016,-74.06212,01:32:00,1,H,A
Volver a casa,18:30:00,4.63579,4.54786,-74.06212,-74.1016,01:32:00,1,A,H
Recibir atencion en salud,13:00:00,4.54786,4.6046,-74.1016,-74.07708000000001,00:23:00,1,H,J
Volver a casa,14:22:30,4.6046,4.54786,-74.07708000000001,-74.1016,00:43:00,1,J,H
Trabajar,07:00:00,4.57753,4.607469999999999,-74.11766999999999,-74.07101999999999,00:50:00,1,H,J
Volver a casa,14:21:00,4.607469999999999,4.57753,-74.07101999999999,-74.11766999999999,00:18:00,1,J,H
Otra cosa,09:30:00,4.57711,4.5907800000000005,-74.11608000000001,-74.07946,00:40:00,1,H,L
Volver a casa,12:01:01,4.5907800000000005,4.57711,-74.07946,-74.11608000000001,00:36:43,1,L,H
Trabajar,06:00:00,4.57711,4.77102,-74.11608000000001,-74.04276999999999,01:09:00,1,H,B
Volver a casa,12:11:00,4.77102,4.57711,-74.04276999999999,-74.11608000000001,01:40:00,1,B,H
Trabajar,05:30:00,4.58038,4.62636,-74.12525,-74.0692,03:00:00,1,H,A
Volver a casa,13:47:30,4.62636,4.58038,-74.0692,-74.12525,01:45:00,1,A,H
Trabajar,09:00:00,4.58038,4.6147800000000005,-74.12525,-74.06416,01:00:00,1,H,J
Volver a casa,16:11:00,4.6147800000000005,4.58038,-74.06416,-74.12525,00:23:00,1,J,H
Trabajar,15:00:00,4.58181,4.6528599999999996,-74.12558,-74.05915,01:15:00,1,H,A
Volver a casa,20:56:45,4.6528599999999996,4.58181,-74.05915,-74.12558,01:32:00,1,A,H
Volver a casa,17:30:00,4.66918,4.67202,-74.06709000000001,-74.14971,02:00:00,1,D,F
Volver a casa,17:00:00,4.632219999999999,4.67202,-74.06658,-74.14971,01:31:00,1,A,F
Trabajar,06:15:00,4.6104400000000005,4.62541,-74.17905999999999,-74.06747,02:00:00,0,G,A
Volver a casa,18:00:00,4.62541,4.6104400000000005,-74.06747,-74.17905999999999,01:45:00,0,A,G
Recibir atencion en salud,09:00:00,4.56656,4.636419999999999,-74.12314,-74.06679,01:20:00,1,H,A
Volver a casa,12:30:00,4.636419999999999,4.51797,-74.06679,-74.11879,01:30:00,1,A,H
Trabajar,05:00:00,4.5202,4.6413199999999994,-74.11845,-74.06248000000001,01:00:00,1,H,A
Volver a casa,18:00:00,4.6413199999999994,4.5202,-74.06248000000001,-74.11845,02:30:00,1,A,H
Otra cosa,10:46:00,4.52476,4.59641,-74.12199,-74.12601,00:24:00,1,H,G
Volver a casa,13:31:00,4.59641,4.52485,-74.12601,-74.12203000000001,00:24:00,1,G,H
Recibir atencion en salud,10:00:00,4.52485,4.67663,-74.12201999999999,-74.06495,02:00:00,1,H,D
Volver a casa,16:00:00,4.67663,4.52485,-74.06495,-74.12203000000001,02:00:00,1,D,H
Otra cosa,11:16:00,4.52383,4.6037099999999995,-74.11816,-74.07986,00:30:00,1,H,J
Volver a casa,14:01:00,4.6037099999999995,4.52383,-74.07986,-74.11816,00:30:00,1,J,H
Trabajar,07:00:00,4.5244599999999995,4.71167,-74.11839,-74.09622,02:00:00,1,H,C
Volver a casa,10:00:00,4.71167,4.5244599999999995,-74.09622,-74.11839,02:30:00,1,C,H
Recreacion,17:00:00,4.5244599999999995,4.67252,-74.11839,-74.12495,01:30:00,1,H,K
Volver a casa,19:15:00,4.67252,4.5244599999999995,-74.12495,-74.11839,01:49:00,1,K,H
Tramites,09:30:00,4.52166,4.63616,-74.11832,-74.06574,01:00:00,1,H,A
Volver a casa,06:00:00,4.50603,4.50603,-74.1133,-74.1133,02:00:00,1,H,H
Trabajar,19:30:00,4.50603,4.50536,-74.1133,-74.10696,02:00:00,1,H,H
Volver a casa,22:00:00,4.62056,4.50598,-74.09219,-74.1133,01:40:00,1,K,H
Trabajar,05:30:00,4.70023,4.700069999999999,-74.07033,-74.07029,02:00:00,1,C,C
Volver a casa,20:00:00,4.700069999999999,4.51842,-74.07029,-74.11179,02:15:00,1,C,H
Trabajar,07:00:00,4.516380000000001,4.6185599999999996,-74.11308000000001,-74.09198,01:15:00,1,H,J
Volver a casa,17:30:00,4.6185599999999996,4.51595,-74.09198,-74.111,02:00:00,1,J,H
Trabajar,06:10:00,4.5178400000000005,4.58748,-74.11416,-74.1055,00:50:00,1,H,H
Volver a casa,17:15:00,4.58748,4.6348400000000005,-74.1055,-74.11879,01:15:00,1,H,F
Otra cosa,13:16:00,4.6348400000000005,4.65003,-74.11879,-74.12314,00:05:00,1,F,F
Volver a casa,16:01:00,4.65003,4.6348400000000005,-74.12314,-74.11879,00:05:00,1,F,F
Otra cosa,13:22:00,4.6348400000000005,4.65003,-74.11879,-74.12314,00:05:00,1,F,F
Volver a casa,16:07:00,4.65003,4.6348400000000005,-74.12314,-74.11879,00:05:00,1,F,F
Recibir atencion en salud,11:45:00,4.5179800000000006,4.66257,-74.1142,-74.05855,01:45:00,1,H,E
Otra cosa,11:45:00,4.5179800000000006,4.66257,-74.1142,-74.05855,01:45:00,1,H,E
Otra cosa,11:40:00,4.5179800000000006,4.66257,-74.1142,-74.05855,01:50:00,1,H,E
Trabajar,05:49:00,4.64049,4.66671,-74.19434,-74.06283,01:48:00,0,G,E
Volver a casa,17:54:00,4.66671,4.64049,-74.06283,-74.19434,01:00:00,0,E,G
Estudiar,07:30:00,4.63585,4.63256,-74.1979,-74.06779,01:45:00,0,G,A
Otra cosa,11:00:00,4.63256,4.60529,-74.06779,-74.07151,00:45:00,0,A,J
Volver a casa,15:00:00,4.60529,4.63585,-74.07151,-74.1979,01:30:00,0,J,G
Estudiar,07:23:00,4.60111,4.62078,-74.1609,-74.0727,01:00:00,0,G,A
Volver a casa,14:27:00,4.62078,4.60111,-74.0727,-74.1609,01:00:00,0,A,G
Trabajar,05:30:00,4.67455,4.68893,-74.12095,-74.12924,00:40:00,0,D,D
Volver a casa,19:00:00,4.68893,4.67455,-74.12924,-74.12095,01:00:00,0,D,D
Trabajar,10:00:00,4.67455,4.6021,-74.12095,-74.07683,01:10:00,0,D,J
Volver a casa,18:00:00,4.6021,4.67455,-74.07683,-74.12095,01:00:00,0,J,D
Trabajar,05:36:00,4.6006599999999995,4.70289,-74.16199,-74.05439,01:01:00,0,G,B
Volver a casa,17:41:00,4.70289,4.6006599999999995,-74.05439,-74.16199,01:00:00,0,B,G
Buscar / Dejar alguien bajo su cuidad,09:05:00,4.67358,4.66257,-74.07233000000001,-74.05855,00:15:00,0,D,E
Volver a casa,16:59:00,4.57325,4.60037,-74.09929,-74.16027,01:00:00,0,H,G
Volver a casa,16:59:00,4.57325,4.60077,-74.09929,-74.16076,01:00:00,0,H,G
Volver a casa,16:59:00,4.57132,4.60173,-74.09877,-74.15998,01:00:00,0,H,G
Trabajar,07:00:00,4.74481,4.61225,-74.09666,-74.07075,01:20:00,1,C,J
Volver a casa,15:51:20,4.61225,4.74481,-74.07075,-74.09666,01:06:20,1,J,C
Trabajar,05:30:00,4.74481,4.592630000000001,-74.09666,-74.11731,01:51:00,1,C,G
Trabajar,06:00:00,4.74416,4.56721,-74.09409000000001,-74.09984,02:00:00,1,C,H
Volver a casa,19:30:00,4.56721,4.74416,-74.09984,-74.09409000000001,02:20:00,1,H,C
Recibir atencion en salud,13:30:00,4.6725,4.68764,-74.15025,-74.05986,01:15:00,0,F,D
Volver a casa,16:30:00,4.68764,4.6725,-74.05986,-74.15025,01:20:00,0,D,F
Trabajar,07:30:00,4.67764,4.71901,-74.14421,-74.05108,01:30:00,0,F,B
Volver a casa,17:00:00,4.71901,4.67764,-74.05108,-74.14421,01:30:00,0,B,F
Trabajar,06:00:00,4.57015,4.75189,-74.11865999999999,-74.04642,02:30:00,0,H,B
Trabajar,16:01:00,4.75189,4.63077,-74.04642,-74.06799000000001,02:59:00,0,B,A
Estudiar,06:20:00,4.57015,4.63351,-74.11865999999999,-74.06761999999999,01:00:00,0,H,A
Volver a casa,08:46:20,4.63351,4.57015,-74.06761999999999,-74.11865999999999,00:55:00,0,A,H
Asuntos de Trabajo,07:00:00,4.48988,4.60193,-74.11454,-74.06779,02:30:00,0,H,J
Otra cosa,02:00:00,4.49329,4.6557699999999995,-74.10465,-74.04841,01:24:00,0,H,A
Volver a casa,16:00:00,4.6557699999999995,4.49329,-74.04841,-74.10465,01:30:00,0,A,H
Trabajar,05:30:00,4.5841199999999995,4.67686,-74.09652,-74.05226,01:20:00,0,L,D
Volver a casa,18:30:00,4.67686,4.5841199999999995,-74.05226,-74.09652,01:30:00,0,D,L
Trabajar,07:00:00,4.57647,4.60832,-74.13583,-74.09236,01:00:00,0,H,J
Volver a casa,17:00:00,4.60832,4.57647,-74.09236,-74.13583,01:30:00,0,J,H
Asuntos de Trabajo,17:47:00,4.64985,4.59226,-74.06588,-74.07766,00:21:00,1,E,L
Volver a casa,22:17:00,4.59226,4.64985,-74.07766,-74.06588,00:56:00,1,L,E
Trabajar,05:30:00,4.61819,4.66681,-74.20012,-74.09251,01:30:00,1,G,D
Volver a casa,17:30:00,4.66681,4.61819,-74.09251,-74.20012,02:00:00,1,D,G
Trabajar,05:30:00,4.61819,4.7003,-74.20012,-74.055,02:30:00,1,G,B
Volver a casa,17:30:00,4.7003,4.61819,-74.055,-74.20012,03:00:00,1,B,G
Trabajar,05:15:00,4.6158,4.6887099999999995,-74.18825,-74.0494,01:52:00,0,G,B
Volver a casa,18:30:00,4.6887099999999995,4.61497,-74.0494,-74.19124000000001,01:53:00,0,B,G
Estudiar,04:20:00,4.6158,4.6455400000000004,-74.18825,-74.06679,01:50:00,0,G,A
Trabajar,05:15:00,4.6158,4.6887099999999995,-74.18825,-74.0494,01:52:00,0,G,B
Volver a casa,18:30:00,4.6887099999999995,4.61554,-74.0494,-74.1907,01:53:00,0,B,G
Trabajar,05:15:00,4.6371,4.62856,-74.15605,-74.10608,00:35:00,0,F,K
Volver a casa,13:15:00,4.62856,4.6371,-74.10608,-74.15605,01:15:00,0,K,F
Trabajar,04:30:00,4.58609,4.74682,-74.11183,-74.09617,02:09:00,1,H,C
Volver a casa,12:52:39,4.74682,4.58609,-74.09617,-74.11183,01:50:00,1,C,H
Trabajar,05:30:00,4.58627,4.63234,-74.11315,-74.0664,02:30:00,1,H,A
Volver a casa,15:36:00,4.63234,4.62956,-74.0664,-74.08061,00:50:00,1,A,A
Estudiar,04:20:00,4.6158,4.6455400000000004,-74.18825,-74.06679,01:50:00,0,G,A
Tramites,10:00:00,4.61872,4.60774,-74.19991999999999,-74.07316,01:15:00,1,G,J
Volver a casa,17:00:00,4.60774,4.61872,-74.07316,-74.19991999999999,01:30:00,1,J,G
Trabajar,07:00:00,4.61872,4.60924,-74.19991999999999,-74.07262,01:00:00,1,G,J
Volver a casa,18:30:00,4.60924,4.61872,-74.07262,-74.19991999999999,01:30:00,1,J,G
Asuntos de Trabajo,11:40:00,4.6089199999999995,4.6368,-74.09475,-74.1371,00:55:00,1,L,F
Trabajar,05:30:00,4.62095,4.74709,-74.19535,-74.04763,02:15:00,1,G,B
Estudiar,14:30:00,4.74709,4.71108,-74.04763,-74.0729,00:15:00,1,B,C
Volver a casa,19:30:00,4.71108,4.62054,-74.0729,-74.19388000000001,00:48:00,1,C,G
Estudiar,05:51:00,4.61005,4.594609999999999,-74.17558000000001,-74.07141,00:55:00,0,G,J
Volver a casa,17:30:00,4.594609999999999,4.61005,-74.07141,-74.17558000000001,01:30:00,0,J,G
Asuntos de Trabajo,09:00:00,4.57022,4.59417,-74.11899,-74.0867,00:54:00,0,H,L
